Date,National/State/County,State,state,County,fips,Last Update,Data Quality Grade,Total Cases,New Cases,Total Deaths,New Deaths,Total Cases (adj.),New Cases (adj.)
2020-05-25,County,California,CA,Siskiyou,093,2020-06-13T01:48:41Z,N/A,6,0,0,0,NA,NA
2020-05-26,County,California,CA,Siskiyou,093,2020-06-13T01:48:41Z,N/A,6,0,0,0,NA,NA
2020-05-27,County,California,CA,Siskiyou,093,2020-06-13T01:48:41Z,N/A,6,0,0,0,NA,NA
2020-05-28,County,California,CA,Siskiyou,093,2020-06-13T01:48:41Z,N/A,6,0,0,0,NA,NA
2020-05-29,County,California,CA,Siskiyou,093,2020-06-13T01:48:41Z,N/A,7,1,0,0,NA,NA
2020-05-30,County,California,CA,Siskiyou,093,2020-06-13T01:48:41Z,N/A,7,0,0,0,NA,NA
2020-05-31,County,California,CA,Siskiyou,093,2020-06-13T01:48:41Z,N/A,7,0,0,0,NA,NA
2020-06-01,County,California,CA,Siskiyou,093,2020-06-13T01:48:41Z,N/A,8,1,0,0,NA,NA
2020-06-02,County,California,CA,Siskiyou,093,2020-06-13T01:48:41Z,N/A,9,1,0,0,NA,NA
2020-06-03,County,California,CA,Siskiyou,093,2020-06-13T01:48:41Z,N/A,9,0,0,0,NA,NA
2020-06-04,County,California,CA,Siskiyou,093,2020-06-13T01:48:41Z,N/A,9,0,0,0,NA,NA
2020-06-05,County,California,CA,Siskiyou,093,2020-06-13T01:48:41Z,N/A,9,0,0,0,NA,NA
2020-06-06,County,California,CA,Siskiyou,093,2020-06-13T01:48:41Z,N/A,9,0,0,0,NA,NA
2020-06-07,County,California,CA,Siskiyou,093,2020-06-13T01:48:41Z,N/A,12,3,0,0,NA,NA
2020-06-08,County,California,CA,Siskiyou,093,2020-06-13T01:48:41Z,N/A,12,0,0,0,NA,NA
2020-06-09,County,California,CA,Siskiyou,093,2020-06-13T01:48:41Z,N/A,14,2,0,0,NA,NA
2020-06-10,County,California,CA,Siskiyou,093,2020-06-13T01:48:41Z,N/A,14,0,0,0,NA,NA
2020-06-11,County,California,CA,Siskiyou,093,2020-06-13T01:48:41Z,N/A,14,0,0,0,NA,NA
2020-01-26,County,California,CA,Solano,095,2020-06-13T01:48:41Z,N/A,0,0,0,0,NA,NA
2020-01-31,County,California,CA,Solano,095,2020-06-13T01:48:41Z,N/A,0,0,0,0,NA,NA
2020-02-02,County,California,CA,Solano,095,2020-06-13T01:48:41Z,N/A,0,0,0,0,NA,NA
2020-02-20,County,California,CA,Solano,095,2020-06-13T01:48:41Z,N/A,0,0,0,0,NA,NA
2020-02-21,County,California,CA,Solano,095,2020-06-13T01:48:41Z,N/A,0,0,0,0,NA,NA
2020-02-26,County,California,CA,Solano,095,2020-06-13T01:48:41Z,N/A,1,1,0,0,NA,NA
2020-02-27,County,California,CA,Solano,095,2020-06-13T01:48:41Z,N/A,1,0,0,0,NA,NA
2020-02-28,County,California,CA,Solano,095,2020-06-13T01:48:41Z,N/A,2,1,0,0,NA,NA
2020-02-29,County,California,CA,Solano,095,2020-06-13T01:48:41Z,N/A,2,0,0,0,NA,NA
2020-03-01,County,California,CA,Solano,095,2020-06-13T01:48:41Z,N/A,3,1,0,0,NA,NA
2020-03-02,County,California,CA,Solano,095,2020-06-13T01:48:41Z,N/A,3,0,0,0,NA,NA
2020-03-03,County,California,CA,Solano,095,2020-06-13T01:48:41Z,N/A,3,0,0,0,NA,NA
2020-03-04,County,California,CA,Solano,095,2020-06-13T01:48:41Z,N/A,3,0,0,0,NA,NA
2020-03-05,County,California,CA,Solano,095,2020-06-13T01:48:41Z,N/A,3,0,0,0,NA,NA
2020-03-06,County,California,CA,Solano,095,2020-06-13T01:48:41Z,N/A,3,0,0,0,NA,NA
2020-03-07,County,California,CA,Solano,095,2020-06-13T01:48:41Z,N/A,3,0,0,0,NA,NA
2020-03-08,County,California,CA,Solano,095,2020-06-13T01:48:41Z,N/A,3,0,0,0,NA,NA
2020-03-09,County,California,CA,Solano,095,2020-06-13T01:48:41Z,N/A,6,3,0,0,NA,NA
2020-03-10,County,California,CA,Solano,095,2020-06-13T01:48:41Z,N/A,6,0,0,0,NA,NA
2020-03-11,County,California,CA,Solano,095,2020-06-13T01:48:41Z,N/A,6,0,0,0,NA,NA
2020-03-12,County,California,CA,Solano,095,2020-06-13T01:48:41Z,N/A,6,0,0,0,NA,NA
2020-03-13,County,California,CA,Solano,095,2020-06-13T01:48:41Z,N/A,6,0,0,0,NA,NA
2020-03-14,County,California,CA,Solano,095,2020-06-13T01:48:41Z,N/A,6,0,0,0,NA,NA
2020-03-15,County,California,CA,Solano,095,2020-06-13T01:48:41Z,N/A,6,0,0,0,NA,NA
2020-03-16,County,California,CA,Solano,095,2020-06-13T01:48:41Z,N/A,8,2,0,0,NA,NA
2020-03-17,County,California,CA,Solano,095,2020-06-13T01:48:41Z,N/A,8,0,0,0,NA,NA
2020-03-18,County,California,CA,Solano,095,2020-06-13T01:48:41Z,N/A,8,0,0,0,NA,NA
2020-03-19,County,California,CA,Solano,095,2020-06-13T01:48:41Z,N/A,10,2,0,0,NA,NA
2020-03-20,County,California,CA,Solano,095,2020-06-13T01:48:41Z,N/A,13,3,0,0,NA,NA
2020-03-21,County,California,CA,Solano,095,2020-06-13T01:48:41Z,N/A,14,1,0,0,NA,NA
2020-03-22,County,California,CA,Solano,095,2020-06-13T01:48:41Z,N/A,14,0,0,0,NA,NA
2020-03-23,County,California,CA,Solano,095,2020-06-13T01:48:41Z,N/A,21,7,0,0,NA,NA
2020-03-24,County,California,CA,Solano,095,2020-06-13T01:48:41Z,N/A,24,3,0,0,NA,NA
2020-03-25,County,California,CA,Solano,095,2020-06-13T01:48:41Z,N/A,31,7,0,0,NA,NA
2020-03-26,County,California,CA,Solano,095,2020-06-13T01:48:41Z,N/A,34,3,0,0,NA,NA
2020-03-27,County,California,CA,Solano,095,2020-06-13T01:48:41Z,N/A,34,0,0,0,NA,NA
2020-03-28,County,California,CA,Solano,095,2020-06-13T01:48:41Z,N/A,34,0,0,0,NA,NA
2020-03-29,County,California,CA,Solano,095,2020-06-13T01:48:41Z,N/A,34,0,0,0,NA,NA
2020-03-30,County,California,CA,Solano,095,2020-06-13T01:48:41Z,N/A,43,9,0,0,NA,NA
2020-03-31,County,California,CA,Solano,095,2020-06-13T01:48:41Z,N/A,49,6,0,0,NA,NA
2020-04-01,County,California,CA,Solano,095,2020-06-13T01:48:41Z,N/A,54,5,0,0,NA,NA
2020-04-02,County,California,CA,Solano,095,2020-06-13T01:48:41Z,N/A,61,7,1,1,NA,NA
2020-04-03,County,California,CA,Solano,095,2020-06-13T01:48:41Z,N/A,73,12,1,0,NA,NA
2020-04-04,County,California,CA,Solano,095,2020-06-13T01:48:41Z,N/A,73,0,1,0,NA,NA
2020-04-05,County,California,CA,Solano,095,2020-06-13T01:48:41Z,N/A,73,0,1,0,NA,NA
2020-04-06,County,California,CA,Solano,095,2020-06-13T01:48:41Z,N/A,88,15,1,0,NA,NA
2020-04-07,County,California,CA,Solano,095,2020-06-13T01:48:41Z,N/A,99,11,2,1,NA,NA
2020-04-08,County,California,CA,Solano,095,2020-06-13T01:48:41Z,N/A,112,13,2,0,NA,NA
2020-04-09,County,California,CA,Solano,095,2020-06-13T01:48:41Z,N/A,115,3,2,0,NA,NA
2020-04-10,County,California,CA,Solano,095,2020-06-13T01:48:41Z,N/A,121,6,2,0,NA,NA
2020-04-11,County,California,CA,Solano,095,2020-06-13T01:48:41Z,N/A,121,0,2,0,NA,NA
2020-04-12,County,California,CA,Solano,095,2020-06-13T01:48:41Z,N/A,121,0,2,0,NA,NA
2020-04-13,County,California,CA,Solano,095,2020-06-13T01:48:41Z,N/A,135,14,2,0,NA,NA
2020-04-14,County,California,CA,Solano,095,2020-06-13T01:48:41Z,N/A,140,5,2,0,NA,NA
2020-04-15,County,California,CA,Solano,095,2020-06-13T01:48:41Z,N/A,141,1,2,0,NA,NA
2020-04-16,County,California,CA,Solano,095,2020-06-13T01:48:41Z,N/A,156,15,2,0,NA,NA
2020-04-17,County,California,CA,Solano,095,2020-06-13T01:48:41Z,N/A,169,13,2,0,NA,NA
2020-04-18,County,California,CA,Solano,095,2020-06-13T01:48:41Z,N/A,169,0,2,0,NA,NA
2020-04-19,County,California,CA,Solano,095,2020-06-13T01:48:41Z,N/A,169,0,2,0,NA,NA
2020-04-20,County,California,CA,Solano,095,2020-06-13T01:48:41Z,N/A,180,11,2,0,NA,NA
2020-04-21,County,California,CA,Solano,095,2020-06-13T01:48:41Z,N/A,181,1,3,1,NA,NA
2020-04-22,County,California,CA,Solano,095,2020-06-13T01:48:41Z,N/A,186,5,3,0,NA,NA
2020-04-23,County,California,CA,Solano,095,2020-06-13T01:48:41Z,N/A,191,5,4,1,NA,NA
2020-04-24,County,California,CA,Solano,095,2020-06-13T01:48:41Z,N/A,199,8,4,0,NA,NA
2020-04-25,County,California,CA,Solano,095,2020-06-13T01:48:41Z,N/A,199,0,4,0,NA,NA
2020-04-26,County,California,CA,Solano,095,2020-06-13T01:48:41Z,N/A,199,0,4,0,NA,NA
2020-04-27,County,California,CA,Solano,095,2020-06-13T01:48:41Z,N/A,226,27,4,0,NA,NA
2020-04-28,County,California,CA,Solano,095,2020-06-13T01:48:41Z,N/A,249,23,4,0,NA,NA
2020-04-29,County,California,CA,Solano,095,2020-06-13T01:48:41Z,N/A,254,5,5,1,NA,NA
2020-04-30,County,California,CA,Solano,095,2020-06-13T01:48:41Z,N/A,263,9,5,0,NA,NA
2020-05-01,County,California,CA,Solano,095,2020-06-13T01:48:41Z,N/A,266,3,5,0,NA,NA
2020-05-02,County,California,CA,Solano,095,2020-06-13T01:48:41Z,N/A,266,0,5,0,NA,NA
2020-05-03,County,California,CA,Solano,095,2020-06-13T01:48:41Z,N/A,266,0,5,0,NA,NA
2020-05-04,County,California,CA,Solano,095,2020-06-13T01:48:41Z,N/A,320,54,6,1,NA,NA
2020-05-05,County,California,CA,Solano,095,2020-06-13T01:48:41Z,N/A,325,5,6,0,NA,NA
2020-05-06,County,California,CA,Solano,095,2020-06-13T01:48:41Z,N/A,337,12,7,1,NA,NA
2020-05-07,County,California,CA,Solano,095,2020-06-13T01:48:41Z,N/A,342,5,7,0,NA,NA
2020-05-08,County,California,CA,Solano,095,2020-06-13T01:48:41Z,N/A,351,9,7,0,NA,NA
2020-05-09,County,California,CA,Solano,095,2020-06-13T01:48:41Z,N/A,351,0,7,0,NA,NA
2020-05-10,County,California,CA,Solano,095,2020-06-13T01:48:41Z,N/A,351,0,7,0,NA,NA
2020-05-11,County,California,CA,Solano,095,2020-06-13T01:48:41Z,N/A,379,28,10,3,NA,NA
2020-05-12,County,California,CA,Solano,095,2020-06-13T01:48:41Z,N/A,388,9,11,1,NA,NA
2020-05-13,County,California,CA,Solano,095,2020-06-13T01:48:41Z,N/A,397,9,12,1,NA,NA
2020-05-14,County,California,CA,Solano,095,2020-06-13T01:48:41Z,N/A,408,11,14,2,NA,NA
2020-05-15,County,California,CA,Solano,095,2020-06-13T01:48:41Z,N/A,410,2,16,2,NA,NA
2020-05-16,County,California,CA,Solano,095,2020-06-13T01:48:41Z,N/A,410,0,16,0,NA,NA
2020-05-17,County,California,CA,Solano,095,2020-06-13T01:48:41Z,N/A,410,0,16,0,NA,NA
2020-05-18,County,California,CA,Solano,095,2020-06-13T01:48:41Z,N/A,424,14,16,0,NA,NA
2020-05-19,County,California,CA,Solano,095,2020-06-13T01:48:41Z,N/A,430,6,16,0,NA,NA
2020-05-20,County,California,CA,Solano,095,2020-06-13T01:48:41Z,N/A,435,5,18,2,NA,NA
2020-05-21,County,California,CA,Solano,095,2020-06-13T01:48:41Z,N/A,449,14,19,1,NA,NA
2020-05-22,County,California,CA,Solano,095,2020-06-13T01:48:41Z,N/A,455,6,20,1,NA,NA
2020-05-23,County,California,CA,Solano,095,2020-06-13T01:48:41Z,N/A,455,0,20,0,NA,NA
2020-05-24,County,California,CA,Solano,095,2020-06-13T01:48:41Z,N/A,455,0,20,0,NA,NA
2020-05-25,County,California,CA,Solano,095,2020-06-13T01:48:41Z,N/A,455,0,20,0,NA,NA
2020-05-26,County,California,CA,Solano,095,2020-06-13T01:48:41Z,N/A,499,44,20,0,NA,NA
2020-05-27,County,California,CA,Solano,095,2020-06-13T01:48:41Z,N/A,502,3,21,1,NA,NA
2020-05-28,County,California,CA,Solano,095,2020-06-13T01:48:41Z,N/A,509,7,22,1,NA,NA
2020-05-29,County,California,CA,Solano,095,2020-06-13T01:48:41Z,N/A,517,8,22,0,NA,NA
2020-05-30,County,California,CA,Solano,095,2020-06-13T01:48:41Z,N/A,517,0,22,0,NA,NA
2020-05-31,County,California,CA,Solano,095,2020-06-13T01:48:41Z,N/A,517,0,22,0,NA,NA
2020-06-01,County,California,CA,Solano,095,2020-06-13T01:48:41Z,N/A,546,29,22,0,NA,NA
2020-06-02,County,California,CA,Solano,095,2020-06-13T01:48:41Z,N/A,547,1,22,0,NA,NA
2020-06-03,County,California,CA,Solano,095,2020-06-13T01:48:41Z,N/A,559,12,22,0,NA,NA
2020-06-04,County,California,CA,Solano,095,2020-06-13T01:48:41Z,N/A,565,6,22,0,NA,NA
2020-06-05,County,California,CA,Solano,095,2020-06-13T01:48:41Z,N/A,566,1,23,1,NA,NA
2020-06-06,County,California,CA,Solano,095,2020-06-13T01:48:41Z,N/A,566,0,23,0,NA,NA
2020-06-07,County,California,CA,Solano,095,2020-06-13T01:48:41Z,N/A,566,0,23,0,NA,NA
2020-06-08,County,California,CA,Solano,095,2020-06-13T01:48:41Z,N/A,590,24,23,0,NA,NA
2020-06-09,County,California,CA,Solano,095,2020-06-13T01:48:41Z,N/A,610,20,23,0,NA,NA
2020-06-10,County,California,CA,Solano,095,2020-06-13T01:48:41Z,N/A,617,7,23,0,NA,NA
2020-06-11,County,California,CA,Solano,095,2020-06-13T01:48:41Z,N/A,643,26,23,0,NA,NA
2020-01-26,County,California,CA,Sonoma,097,2020-06-13T01:48:41Z,N/A,0,0,0,0,NA,NA
2020-01-31,County,California,CA,Sonoma,097,2020-06-13T01:48:41Z,N/A,0,0,0,0,NA,NA
2020-02-02,County,California,CA,Sonoma,097,2020-06-13T01:48:41Z,N/A,0,0,0,0,NA,NA
2020-02-20,County,California,CA,Sonoma,097,2020-06-13T01:48:41Z,N/A,0,0,0,0,NA,NA
2020-02-21,County,California,CA,Sonoma,097,2020-06-13T01:48:41Z,N/A,0,0,0,0,NA,NA
2020-02-26,County,California,CA,Sonoma,097,2020-06-13T01:48:41Z,N/A,0,0,0,0,NA,NA
2020-02-28,County,California,CA,Sonoma,097,2020-06-13T01:48:41Z,N/A,0,0,0,0,NA,NA
2020-02-29,County,California,CA,Sonoma,097,2020-06-13T01:48:41Z,N/A,0,0,0,0,NA,NA
2020-03-01,County,California,CA,Sonoma,097,2020-06-13T01:48:41Z,N/A,0,0,0,0,NA,NA
2020-03-02,County,California,CA,Sonoma,097,2020-06-13T01:48:41Z,N/A,1,1,0,0,NA,NA
2020-03-03,County,California,CA,Sonoma,097,2020-06-13T01:48:41Z,N/A,1,0,0,0,NA,NA
2020-03-04,County,California,CA,Sonoma,097,2020-06-13T01:48:41Z,N/A,2,1,0,0,NA,NA
2020-03-05,County,California,CA,Sonoma,097,2020-06-13T01:48:41Z,N/A,2,0,0,0,NA,NA
2020-03-06,County,California,CA,Sonoma,097,2020-06-13T01:48:41Z,N/A,2,0,0,0,NA,NA
2020-03-07,County,California,CA,Sonoma,097,2020-06-13T01:48:41Z,N/A,2,0,0,0,NA,NA
2020-03-08,County,California,CA,Sonoma,097,2020-06-13T01:48:41Z,N/A,2,0,0,0,NA,NA
2020-03-09,County,California,CA,Sonoma,097,2020-06-13T01:48:41Z,N/A,2,0,0,0,NA,NA
2020-03-10,County,California,CA,Sonoma,097,2020-06-13T01:48:41Z,N/A,2,0,0,0,NA,NA
2020-03-11,County,California,CA,Sonoma,097,2020-06-13T01:48:41Z,N/A,2,0,0,0,NA,NA
2020-03-12,County,California,CA,Sonoma,097,2020-06-13T01:48:41Z,N/A,2,0,0,0,NA,NA
2020-03-13,County,California,CA,Sonoma,097,2020-06-13T01:48:41Z,N/A,2,0,0,0,NA,NA
2020-03-14,County,California,CA,Sonoma,097,2020-06-13T01:48:41Z,N/A,4,2,0,0,NA,NA
2020-03-15,County,California,CA,Sonoma,097,2020-06-13T01:48:41Z,N/A,4,0,0,0,NA,NA
2020-03-16,County,California,CA,Sonoma,097,2020-06-13T01:48:41Z,N/A,7,3,0,0,NA,NA
2020-03-17,County,California,CA,Sonoma,097,2020-06-13T01:48:41Z,N/A,9,2,0,0,NA,NA
2020-03-18,County,California,CA,Sonoma,097,2020-06-13T01:48:41Z,N/A,9,0,0,0,NA,NA
2020-03-19,County,California,CA,Sonoma,097,2020-06-13T01:48:41Z,N/A,11,2,0,0,NA,NA
2020-03-20,County,California,CA,Sonoma,097,2020-06-13T01:48:41Z,N/A,22,11,1,1,NA,NA
2020-03-21,County,California,CA,Sonoma,097,2020-06-13T01:48:41Z,N/A,24,2,1,0,NA,NA
2020-03-22,County,California,CA,Sonoma,097,2020-06-13T01:48:41Z,N/A,27,3,1,0,NA,NA
2020-03-23,County,California,CA,Sonoma,097,2020-06-13T01:48:41Z,N/A,29,2,1,0,NA,NA
2020-03-24,County,California,CA,Sonoma,097,2020-06-13T01:48:41Z,N/A,34,5,1,0,NA,NA
2020-03-25,County,California,CA,Sonoma,097,2020-06-13T01:48:41Z,N/A,39,5,1,0,NA,NA
2020-03-26,County,California,CA,Sonoma,097,2020-06-13T01:48:41Z,N/A,49,10,1,0,NA,NA
2020-03-27,County,California,CA,Sonoma,097,2020-06-13T01:48:41Z,N/A,54,5,1,0,NA,NA
2020-03-28,County,California,CA,Sonoma,097,2020-06-13T01:48:41Z,N/A,54,0,1,0,NA,NA
2020-03-29,County,California,CA,Sonoma,097,2020-06-13T01:48:41Z,N/A,58,4,1,0,NA,NA
2020-03-30,County,California,CA,Sonoma,097,2020-06-13T01:48:41Z,N/A,73,15,1,0,NA,NA
2020-03-31,County,California,CA,Sonoma,097,2020-06-13T01:48:41Z,N/A,85,12,1,0,NA,NA
2020-04-01,County,California,CA,Sonoma,097,2020-06-13T01:48:41Z,N/A,91,6,1,0,NA,NA
2020-04-02,County,California,CA,Sonoma,097,2020-06-13T01:48:41Z,N/A,95,4,1,0,NA,NA
2020-04-03,County,California,CA,Sonoma,097,2020-06-13T01:48:41Z,N/A,105,10,1,0,NA,NA
2020-04-04,County,California,CA,Sonoma,097,2020-06-13T01:48:41Z,N/A,107,2,1,0,NA,NA
2020-04-05,County,California,CA,Sonoma,097,2020-06-13T01:48:41Z,N/A,107,0,1,0,NA,NA
2020-04-06,County,California,CA,Sonoma,097,2020-06-13T01:48:41Z,N/A,115,8,1,0,NA,NA
2020-04-07,County,California,CA,Sonoma,097,2020-06-13T01:48:41Z,N/A,120,5,1,0,NA,NA
2020-04-08,County,California,CA,Sonoma,097,2020-06-13T01:48:41Z,N/A,136,16,1,0,NA,NA
2020-04-09,County,California,CA,Sonoma,097,2020-06-13T01:48:41Z,N/A,142,6,1,0,NA,NA
2020-04-10,County,California,CA,Sonoma,097,2020-06-13T01:48:41Z,N/A,145,3,2,1,NA,NA
2020-04-11,County,California,CA,Sonoma,097,2020-06-13T01:48:41Z,N/A,145,0,2,0,NA,NA
2020-04-12,County,California,CA,Sonoma,097,2020-06-13T01:48:41Z,N/A,147,2,2,0,NA,NA
2020-04-13,County,California,CA,Sonoma,097,2020-06-13T01:48:41Z,N/A,152,5,2,0,NA,NA
2020-04-14,County,California,CA,Sonoma,097,2020-06-13T01:48:41Z,N/A,160,8,2,0,NA,NA
2020-04-15,County,California,CA,Sonoma,097,2020-06-13T01:48:41Z,N/A,163,3,2,0,NA,NA
2020-04-16,County,California,CA,Sonoma,097,2020-06-13T01:48:41Z,N/A,172,9,2,0,NA,NA
2020-04-17,County,California,CA,Sonoma,097,2020-06-13T01:48:41Z,N/A,180,8,2,0,NA,NA
2020-04-18,County,California,CA,Sonoma,097,2020-06-13T01:48:41Z,N/A,180,0,2,0,NA,NA
2020-04-19,County,California,CA,Sonoma,097,2020-06-13T01:48:41Z,N/A,181,1,2,0,NA,NA
2020-04-20,County,California,CA,Sonoma,097,2020-06-13T01:48:41Z,N/A,182,1,2,0,NA,NA
2020-04-21,County,California,CA,Sonoma,097,2020-06-13T01:48:41Z,N/A,192,10,2,0,NA,NA
2020-04-22,County,California,CA,Sonoma,097,2020-06-13T01:48:41Z,N/A,194,2,2,0,NA,NA
2020-04-23,County,California,CA,Sonoma,097,2020-06-13T01:48:41Z,N/A,216,22,2,0,NA,NA
2020-04-24,County,California,CA,Sonoma,097,2020-06-13T01:48:41Z,N/A,217,1,2,0,NA,NA
2020-04-25,County,California,CA,Sonoma,097,2020-06-13T01:48:41Z,N/A,218,1,2,0,NA,NA
2020-04-26,County,California,CA,Sonoma,097,2020-06-13T01:48:41Z,N/A,220,2,2,0,NA,NA
2020-04-27,County,California,CA,Sonoma,097,2020-06-13T01:48:41Z,N/A,222,2,2,0,NA,NA
2020-04-28,County,California,CA,Sonoma,097,2020-06-13T01:48:41Z,N/A,228,6,2,0,NA,NA
2020-04-29,County,California,CA,Sonoma,097,2020-06-13T01:48:41Z,N/A,232,4,2,0,NA,NA
2020-04-30,County,California,CA,Sonoma,097,2020-06-13T01:48:41Z,N/A,244,12,2,0,NA,NA
2020-05-01,County,California,CA,Sonoma,097,2020-06-13T01:48:41Z,N/A,248,4,2,0,NA,NA
2020-05-02,County,California,CA,Sonoma,097,2020-06-13T01:48:41Z,N/A,252,4,2,0,NA,NA
2020-05-03,County,California,CA,Sonoma,097,2020-06-13T01:48:41Z,N/A,257,5,3,1,NA,NA
2020-05-04,County,California,CA,Sonoma,097,2020-06-13T01:48:41Z,N/A,261,4,3,0,NA,NA
2020-05-05,County,California,CA,Sonoma,097,2020-06-13T01:48:41Z,N/A,261,0,3,0,NA,NA
2020-05-06,County,California,CA,Sonoma,097,2020-06-13T01:48:41Z,N/A,286,25,3,0,NA,NA
2020-05-07,County,California,CA,Sonoma,097,2020-06-13T01:48:41Z,N/A,292,6,3,0,NA,NA
2020-05-08,County,California,CA,Sonoma,097,2020-06-13T01:48:41Z,N/A,300,8,3,0,NA,NA
2020-05-09,County,California,CA,Sonoma,097,2020-06-13T01:48:41Z,N/A,309,9,3,0,NA,NA
2020-05-10,County,California,CA,Sonoma,097,2020-06-13T01:48:41Z,N/A,309,0,3,0,NA,NA
2020-05-11,County,California,CA,Sonoma,097,2020-06-13T01:48:41Z,N/A,312,3,4,1,NA,NA
2020-05-12,County,California,CA,Sonoma,097,2020-06-13T01:48:41Z,N/A,333,21,4,0,NA,NA
2020-05-13,County,California,CA,Sonoma,097,2020-06-13T01:48:41Z,N/A,337,4,4,0,NA,NA
2020-05-14,County,California,CA,Sonoma,097,2020-06-13T01:48:41Z,N/A,351,14,4,0,NA,NA
2020-05-15,County,California,CA,Sonoma,097,2020-06-13T01:48:41Z,N/A,364,13,4,0,NA,NA
2020-05-16,County,California,CA,Sonoma,097,2020-06-13T01:48:41Z,N/A,373,9,4,0,NA,NA
2020-05-17,County,California,CA,Sonoma,097,2020-06-13T01:48:41Z,N/A,373,0,4,0,NA,NA
2020-05-18,County,California,CA,Sonoma,097,2020-06-13T01:48:41Z,N/A,387,14,4,0,NA,NA
2020-05-19,County,California,CA,Sonoma,097,2020-06-13T01:48:41Z,N/A,411,24,4,0,NA,NA
2020-05-20,County,California,CA,Sonoma,097,2020-06-13T01:48:41Z,N/A,433,22,4,0,NA,NA
2020-05-21,County,California,CA,Sonoma,097,2020-06-13T01:48:41Z,N/A,444,11,4,0,NA,NA
2020-05-22,County,California,CA,Sonoma,097,2020-06-13T01:48:41Z,N/A,467,23,4,0,NA,NA
2020-05-23,County,California,CA,Sonoma,097,2020-06-13T01:48:41Z,N/A,482,15,4,0,NA,NA
2020-05-24,County,California,CA,Sonoma,097,2020-06-13T01:48:41Z,N/A,500,18,4,0,NA,NA
2020-05-25,County,California,CA,Sonoma,097,2020-06-13T01:48:41Z,N/A,515,15,4,0,NA,NA
2020-05-26,County,California,CA,Sonoma,097,2020-06-13T01:48:41Z,N/A,524,9,4,0,NA,NA
2020-05-27,County,California,CA,Sonoma,097,2020-06-13T01:48:41Z,N/A,530,6,4,0,NA,NA
2020-05-28,County,California,CA,Sonoma,097,2020-06-13T01:48:41Z,N/A,531,1,4,0,NA,NA
2020-05-29,County,California,CA,Sonoma,097,2020-06-13T01:48:41Z,N/A,548,17,4,0,NA,NA
2020-05-30,County,California,CA,Sonoma,097,2020-06-13T01:48:41Z,N/A,548,0,4,0,NA,NA
2020-05-31,County,California,CA,Sonoma,097,2020-06-13T01:48:41Z,N/A,553,5,4,0,NA,NA
2020-06-01,County,California,CA,Sonoma,097,2020-06-13T01:48:41Z,N/A,566,13,4,0,NA,NA
2020-06-02,County,California,CA,Sonoma,097,2020-06-13T01:48:41Z,N/A,579,13,4,0,NA,NA
2020-06-03,County,California,CA,Sonoma,097,2020-06-13T01:48:41Z,N/A,593,14,4,0,NA,NA
2020-06-04,County,California,CA,Sonoma,097,2020-06-13T01:48:41Z,N/A,610,17,4,0,NA,NA
2020-06-05,County,California,CA,Sonoma,097,2020-06-13T01:48:41Z,N/A,624,14,4,0,NA,NA
2020-06-06,County,California,CA,Sonoma,097,2020-06-13T01:48:41Z,N/A,624,0,4,0,NA,NA
2020-06-07,County,California,CA,Sonoma,097,2020-06-13T01:48:41Z,N/A,642,18,4,0,NA,NA
2020-06-08,County,California,CA,Sonoma,097,2020-06-13T01:48:41Z,N/A,653,11,4,0,NA,NA
2020-06-09,County,California,CA,Sonoma,097,2020-06-13T01:48:41Z,N/A,671,18,4,0,NA,NA
2020-06-10,County,California,CA,Sonoma,097,2020-06-13T01:48:41Z,N/A,671,0,4,0,NA,NA
2020-06-11,County,California,CA,Sonoma,097,2020-06-13T01:48:41Z,N/A,701,30,4,0,NA,NA
2020-01-26,County,California,CA,Stanislaus,099,2020-06-13T01:48:41Z,N/A,0,0,0,0,NA,NA
2020-01-31,County,California,CA,Stanislaus,099,2020-06-13T01:48:41Z,N/A,0,0,0,0,NA,NA
2020-02-02,County,California,CA,Stanislaus,099,2020-06-13T01:48:41Z,N/A,0,0,0,0,NA,NA
2020-02-20,County,California,CA,Stanislaus,099,2020-06-13T01:48:41Z,N/A,0,0,0,0,NA,NA
2020-02-21,County,California,CA,Stanislaus,099,2020-06-13T01:48:41Z,N/A,0,0,0,0,NA,NA
2020-02-26,County,California,CA,Stanislaus,099,2020-06-13T01:48:41Z,N/A,0,0,0,0,NA,NA
2020-02-28,County,California,CA,Stanislaus,099,2020-06-13T01:48:41Z,N/A,0,0,0,0,NA,NA
2020-02-29,County,California,CA,Stanislaus,099,2020-06-13T01:48:41Z,N/A,0,0,0,0,NA,NA
2020-03-01,County,California,CA,Stanislaus,099,2020-06-13T01:48:41Z,N/A,0,0,0,0,NA,NA
2020-03-02,County,California,CA,Stanislaus,099,2020-06-13T01:48:41Z,N/A,0,0,0,0,NA,NA
2020-03-03,County,California,CA,Stanislaus,099,2020-06-13T01:48:41Z,N/A,0,0,0,0,NA,NA
2020-03-04,County,California,CA,Stanislaus,099,2020-06-13T01:48:41Z,N/A,0,0,0,0,NA,NA
2020-03-05,County,California,CA,Stanislaus,099,2020-06-13T01:48:41Z,N/A,0,0,0,0,NA,NA
2020-03-06,County,California,CA,Stanislaus,099,2020-06-13T01:48:41Z,N/A,0,0,0,0,NA,NA
2020-03-07,County,California,CA,Stanislaus,099,2020-06-13T01:48:41Z,N/A,0,0,0,0,NA,NA
